epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
190,32853.2,0.93473,1.69377,0.77357,0.00636,0.49002,0.75275,0.62882,0.68211,0.49211,0.68599,0.54977,0.55575,0.32347,1.13906,2.53628,1.31244,0.01205,0,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412
191,33027.1,0.92879,1.66389,0.76969,0.00616,0.4685,0.73693,0.63677,0.67936,0.49042,0.679,0.55278,0.55134,0.3207,1.13946,2.54733,1.31645,0.01211,0,0.00910996,0.00303665,0.00910996,0.00303665,0.00910996,0.00303665,0.00910996,0.00303665
192,33200.4,0.91546,1.67348,0.76785,0.00617,0.48561,0.75724,0.62621,0.67963,0.49058,0.68537,0.55194,0.55268,0.32285,1.14098,2.54362,1.31239,0.0121,0,0.00896823,0.00298941,0.00896823,0.00298941,0.00896823,0.00298941,0.00896823,0.00298941
193,33374.2,0.92199,1.66493,0.76937,0.00619,0.47489,0.74368,0.63504,0.68108,0.492,0.68468,0.55401,0.55349,0.32195,1.13922,2.55337,1.31472,0.0121,0,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239
194,33547.9,0.91763,1.67131,0.76005,0.00614,0.4733,0.73834,0.63795,0.68029,0.49137,0.68348,0.55331,0.55291,0.32237,1.13777,2.56216,1.31718,0.01206,0,0.00868682,0.00289561,0.00868682,0.00289561,0.00868682,0.00289561,0.00868682,0.00289561
195,33721.4,0.92181,1.66943,0.7607,0.00606,0.46793,0.73923,0.6354,0.67976,0.49102,0.68207,0.55125,0.5521,0.32092,1.13649,2.55293,1.31688,0.012,0,0.00854717,0.00284906,0.00854717,0.00284906,0.00854717,0.00284906,0.00854717,0.00284906
196,33894.4,0.9196,1.67837,0.77,0.00618,0.47784,0.73747,0.63574,0.68124,0.4929,0.67302,0.55158,0.55174,0.32085,1.13454,2.54792,1.31598,0.01198,0,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275
197,34067.3,0.90709,1.66057,0.75592,0.00608,0.46649,0.71721,0.65191,0.68085,0.49441,0.67524,0.55378,0.55131,0.32048,1.13271,2.55668,1.32146,0.01192,0,0.00827005,0.00275668,0.00827005,0.00275668,0.00827005,0.00275668,0.00827005,0.00275668
198,34240.6,0.92417,1.65566,0.76413,0.00617,0.48236,0.71862,0.64929,0.6799,0.4939,0.69221,0.54674,0.55032,0.32036,1.13058,2.56044,1.32741,0.01188,0,0.00813262,0.00271087,0.00813262,0.00271087,0.00813262,0.00271087,0.00813262,0.00271087
199,34413.5,0.91821,1.65333,0.7544,0.00615,0.47066,0.71766,0.64657,0.68077,0.49611,0.68942,0.54384,0.55246,0.323,1.13042,2.5599,1.3274,0.01189,0,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532
200,34586.4,0.9027,1.65443,0.74864,0.00614,0.46746,0.71676,0.65133,0.68257,0.49688,0.69301,0.53918,0.54954,0.321,1.1281,2.54656,1.33796,0.01187,0,0.00786008,0.00262003,0.00786008,0.00262003,0.00786008,0.00262003,0.00786008,0.00262003
201,34759.8,0.90978,1.63074,0.74062,0.00609,0.468,0.73163,0.64377,0.68144,0.49636,0.69294,0.54401,0.54939,0.32103,1.12987,2.54971,1.33476,0.01185,0,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
